,Suburb,Address,Type,Method,SellerG,CouncilArea,Regionname,Rooms,Price,Distance,Postcode,Bedrooms,Bathroom,Car,Landsize,main_lat,main_lon,Propertycount,Sold_Month,Sold_Year,station,metro_lat,metro_lon,Distance_to_Station
106,Alphington,83 Fulham Rd,h,S,Nelson,Darebin City Council,Northern Metropolitan,5,2840000.0,6.4,3078.0,5.0,4.0,4.0,809.0,-37.775,145.0268,2211.0,6.0,2016.0,Alphington,-37.77839599999999,145.031251,0.5437
107,Alphington,3/19 Harker St,u,S,Miles,Darebin City Council,Northern Metropolitan,2,525500.0,6.4,3078.0,2.0,1.0,1.0,88.0,-37.7791,145.0306,2211.0,11.0,2016.0,Alphington,-37.77839599999999,145.031251,0.097
108,Alphington,4/2 Miller St,t,S,Miles,Darebin City Council,Northern Metropolitan,2,805000.0,6.4,3078.0,2.0,2.0,3.0,155.0,-37.7804,145.0308,2211.0,11.0,2016.0,Alphington,-37.77839599999999,145.031251,0.2263
109,Alphington,815 Heidelberg Rd,h,PI,hockingstuart,Darebin City Council,Northern Metropolitan,3,2000000.0,6.4,3078.0,3.0,3.0,2.0,686.0,-37.78,145.0341,2211.0,10.0,2016.0,Alphington,-37.77839599999999,145.031251,0.3074
110,Alphington,44 Naroon Rd,h,S,Nelson,Darebin City Council,Northern Metropolitan,3,1540000.0,6.4,3078.0,3.0,1.0,2.0,592.0,-37.7755,145.0288,2211.0,4.0,2016.0,Alphington,-37.77839599999999,145.031251,0.3874
111,Alphington,3/98 Grange Rd,u,S,Nelson,Darebin City Council,Northern Metropolitan,2,820000.0,6.4,3078.0,2.0,1.0,1.0,183.0,-37.7747,145.0264,2211.0,3.0,2017.0,Alphington,-37.77839599999999,145.031251,0.5922
112,Alphington,10 Bennett St,h,S,Nelson,Darebin City Council,Northern Metropolitan,4,1830000.0,6.4,3078.0,4.0,2.0,2.0,606.0,-37.7743,145.0316,2211.0,11.0,2016.0,Alphington,-37.77839599999999,145.031251,0.4565
113,Alphington,38 Bennett St,h,S,Nelson,Darebin City Council,Northern Metropolitan,4,2100000.0,6.4,3078.0,4.0,2.0,2.0,575.0,-37.7723,145.0319,2211.0,11.0,2016.0,Darebin,-37.77481599999999,145.03862200000003,0.6537
114,Alphington,2c Hamilton St,h,SP,hockingstuart,Darebin City Council,Northern Metropolitan,3,865000.0,6.4,3078.0,3.0,1.0,1.0,180.0,-37.7802,145.0243,2211.0,5.0,2016.0,Alphington,-37.77839599999999,145.031251,0.643
115,Alphington,22 Lowther St,h,S,Barry,Darebin City Council,Northern Metropolitan,3,1165000.0,6.4,3078.0,3.0,1.0,2.0,979.0,-37.7792,145.029,2211.0,6.0,2016.0,Alphington,-37.77839599999999,145.031251,0.2171
116,Alphington,11 Margaret Gr,h,SP,McGrath,Darebin City Council,Northern Metropolitan,4,1900000.0,6.4,3078.0,4.0,2.0,2.0,556.0,-37.7844,145.0225,2211.0,11.0,2016.0,Fairfield,-37.77918599999998,145.016801,0.7661
117,Alphington,6 Naroon Rd,h,SP,McGrath,Darebin City Council,Northern Metropolitan,3,1485000.0,6.4,3078.0,3.0,0.0,0.0,597.0,-37.7781,145.0284,2211.0,8.0,2016.0,Alphington,-37.77839599999999,145.031251,0.2527
118,Alphington,42 Shiers St,h,S,Jellis,Darebin City Council,Northern Metropolitan,4,1950000.0,6.4,3078.0,4.0,2.0,3.0,589.0,-37.7719,145.0309,2211.0,7.0,2016.0,Alphington,-37.77839599999999,145.031251,0.723
119,Altona,158 Queen St,h,VB,Greg,Hobsons Bay City Council,Western Metropolitan,3,520000.0,13.8,3018.0,3.0,2.0,1.0,352.0,-37.87,144.825,5301.0,9.0,2016.0,Altona,-37.86724899999996,144.830604,0.5793
120,Altona,59 Bracken Gr,h,S,Greg,Hobsons Bay City Council,Western Metropolitan,5,1525000.0,13.8,3018.0,5.0,3.0,3.0,729.0,-37.8721,144.8105,5301.0,12.0,2016.0,Westona,-37.86516599999999,144.8135010000001,0.8148
121,Altona,1/123 Blyth St,t,S,hockingstuart,Hobsons Bay City Council,Western Metropolitan,2,720000.0,13.8,3018.0,2.0,1.0,2.0,292.0,-37.8687,144.8197,5301.0,2.0,2016.0,Westona,-37.86516599999999,144.8135010000001,0.6712
122,Altona,4 Blyth St,h,S,Barlow,Hobsons Bay City Council,Western Metropolitan,3,1120000.0,13.8,3018.0,3.0,1.0,2.0,506.0,-37.8693,144.8375,5301.0,3.0,2017.0,Seaholme,-37.86784299999999,144.840958,0.3441
123,Altona,20 Linnet St,h,PI,Sweeney,Hobsons Bay City Council,Western Metropolitan,4,780000.0,13.8,3018.0,4.0,1.0,4.0,655.0,-37.868,144.8154,5301.0,6.0,2016.0,Westona,-37.86516599999999,144.8135010000001,0.3565
124,Altona,29 Rose St,h,SP,Greg,Hobsons Bay City Council,Western Metropolitan,4,1780000.0,13.8,3018.0,4.0,3.0,6.0,1057.0,-37.8681,144.819,5301.0,6.0,2016.0,Westona,-37.86516599999999,144.8135010000001,0.5826
125,Altona,1/170 Blyth St,u,S,Barlow,Hobsons Bay City Council,Western Metropolitan,3,630000.0,13.8,3018.0,2.0,1.0,2.0,311.0,-37.8702,144.8143,5301.0,8.0,2016.0,Westona,-37.86516599999999,144.8135010000001,0.5641
126,Altona,5/35 Grieve Pde,u,SP,hockingstuart,Hobsons Bay City Council,Western Metropolitan,2,406000.0,13.8,3018.0,2.0,1.0,1.0,65.0,-37.8693,144.8171,5301.0,8.0,2016.0,Westona,-37.86516599999999,144.8135010000001,0.5578
127,Altona,156 Maidstone St,h,VB,Greg,Hobsons Bay City Council,Western Metropolitan,3,660000.0,13.8,3018.0,3.0,1.0,1.0,602.0,-37.8616,144.8116,5301.0,5.0,2016.0,Westona,-37.86516599999999,144.8135010000001,0.4302
128,Altona,11 Keeshan Ct,h,S,Greg,Hobsons Bay City Council,Western Metropolitan,3,683500.0,13.8,3018.0,3.0,1.0,1.0,530.0,-37.8594,144.817,5301.0,11.0,2016.0,Westona,-37.86516599999999,144.8135010000001,0.7109
129,Altona,1/136 Queen St,u,S,Barlow,Hobsons Bay City Council,Western Metropolitan,2,580000.0,13.8,3018.0,2.0,1.0,1.0,225.0,-37.8696,144.827,5301.0,10.0,2016.0,Altona,-37.86724899999996,144.830604,0.4104
130,Altona,173 Queen St,h,S,hockingstuart,Hobsons Bay City Council,Western Metropolitan,3,1335000.0,13.8,3018.0,3.0,1.0,4.0,777.0,-37.8697,144.8249,5301.0,10.0,2016.0,Altona,-37.86724899999996,144.830604,0.5701
131,Altona,1/265 Queen St,t,SP,hockingstuart,Hobsons Bay City Council,Western Metropolitan,3,800000.0,13.8,3018.0,3.0,2.0,2.0,280.0,-37.8734,144.8143,5301.0,10.0,2016.0,Westona,-37.86516599999999,144.8135010000001,0.9183
132,Altona,3/26 Grieve Pde,u,S,Village,Hobsons Bay City Council,Western Metropolitan,2,510000.0,13.8,3018.0,2.0,1.0,1.0,127.0,-37.8686,144.8182,5301.0,9.0,2016.0,Westona,-37.86516599999999,144.8135010000001,0.5621
133,Altona,261 Queen St,h,S,Barlow,Hobsons Bay City Council,Western Metropolitan,4,1070000.0,13.8,3018.0,4.0,2.0,2.0,695.0,-37.8733,144.8147,5301.0,9.0,2016.0,Westona,-37.86516599999999,144.8135010000001,0.9106
134,Altona,4/5 Rose St,u,S,hockingstuart,Hobsons Bay City Council,Western Metropolitan,2,425000.0,13.8,3018.0,2.0,1.0,2.0,115.0,-37.871,144.8185,5301.0,9.0,2016.0,Westona,-37.86516599999999,144.8135010000001,0.7832
135,Altona,1/60 David St,u,S,Jas,Hobsons Bay City Council,Western Metropolitan,3,605000.0,13.8,3018.0,3.0,2.0,2.0,230.0,-37.8646,144.827,5301.0,12.0,2016.0,Altona,-37.86724899999996,144.830604,0.4323
136,Altona,1A Merritt Ct,t,S,hockingstuart,Hobsons Bay City Council,Western Metropolitan,3,705000.0,13.8,3018.0,3.0,2.0,2.0,197.0,-37.8579,144.8181,5301.0,2.0,2017.0,Westona,-37.86516599999999,144.8135010000001,0.9032
137,Altona,24 Wren St,h,S,hockingstuart,Hobsons Bay City Council,Western Metropolitan,4,845000.0,13.8,3018.0,4.0,1.0,2.0,745.0,-37.8658,144.8155,5301.0,2.0,2017.0,Westona,-37.86516599999999,144.8135010000001,0.1891
138,Altona,1/152 Blyth St,t,SP,Gunn&Co,Hobsons Bay City Council,Western Metropolitan,3,743000.0,13.8,3018.0,3.0,2.0,2.0,211.0,-37.8698,144.816,5301.0,11.0,2016.0,Westona,-37.86516599999999,144.8135010000001,0.56
139,Altona,4/57 Blyth St,u,SP,Barlow,Hobsons Bay City Council,Western Metropolitan,3,730000.0,13.8,3018.0,3.0,2.0,1.0,69.0,-37.868,144.8286,5301.0,8.0,2016.0,Altona,-37.86724899999996,144.830604,0.1947
140,Altona,164 Maidstone St,h,S,Sweeney,Hobsons Bay City Council,Western Metropolitan,3,635000.0,13.8,3018.0,3.0,1.0,4.0,625.0,-37.8611,144.8114,5301.0,5.0,2016.0,Westona,-37.86516599999999,144.8135010000001,0.4883
141,Altona,3/25 Rayner St,u,SP,hockingstuart,Hobsons Bay City Council,Western Metropolitan,2,620000.0,13.8,3018.0,2.0,1.0,1.0,168.0,-37.8676,144.8202,5301.0,5.0,2016.0,Westona,-37.86516599999999,144.8135010000001,0.6473
142,Altona,3/46 Sargood St,u,S,Burnham,Hobsons Bay City Council,Western Metropolitan,2,447000.0,13.8,3018.0,2.0,1.0,1.0,137.0,-37.8655,144.8299,5301.0,10.0,2016.0,Altona,-37.86724899999996,144.830604,0.2041
143,Altona,1/57 Blyth St,u,SP,Barlow,Hobsons Bay City Council,Western Metropolitan,3,730000.0,13.8,3018.0,3.0,2.0,1.0,70.0,-37.868,144.8287,5301.0,4.0,2016.0,Altona,-37.86724899999996,144.830604,0.1868
144,Altona,22 Fenfield St,h,S,hockingstuart,Hobsons Bay City Council,Western Metropolitan,3,678000.0,13.8,3018.0,3.0,1.0,2.0,606.0,-37.8608,144.8124,5301.0,4.0,2016.0,Westona,-37.86516599999999,144.8135010000001,0.495
145,Altona,5/8 David St,u,PI,Biggin,Hobsons Bay City Council,Western Metropolitan,2,580000.0,13.8,3018.0,2.0,2.0,1.0,175.0,-37.8687,144.8268,5301.0,7.0,2016.0,Altona,-37.86724899999996,144.830604,0.3709
146,Altona,1/28 Seves St,h,S,hockingstuart,Hobsons Bay City Council,Western Metropolitan,3,712000.0,13.8,3018.0,3.0,1.0,2.0,363.0,-37.8674,144.8375,5301.0,9.0,2016.0,Seaholme,-37.86784299999999,144.840958,0.3075
147,Altona,27 McIntyre Dr,h,SP,Greg,Hobsons Bay City Council,Western Metropolitan,3,840000.0,13.8,3018.0,3.0,2.0,2.0,534.0,-37.86,144.8245,5301.0,3.0,2017.0,Altona,-37.86724899999996,144.830604,0.9679
148,Altona,4 Boyd St,h,S,Barlow,Hobsons Bay City Council,Western Metropolitan,3,980000.0,13.8,3018.0,3.0,1.0,2.0,724.0,-37.8672,144.817,5301.0,11.0,2016.0,Westona,-37.86516599999999,144.8135010000001,0.3814
149,Altona,12 Spear Ct,t,S,hockingstuart,Hobsons Bay City Council,Western Metropolitan,3,605100.0,13.8,3018.0,3.0,2.0,0.0,265.0,-37.8583,144.8172,5301.0,5.0,2016.0,Westona,-37.86516599999999,144.8135010000001,0.8297
150,Altona,185 Queen St,h,PI,Barlow,Hobsons Bay City Council,Western Metropolitan,3,880000.0,13.8,3018.0,3.0,3.0,1.0,577.0,-37.8699,144.8235,5301.0,8.0,2016.0,Altona,-37.86724899999996,144.830604,0.6897
151,Altona,3/20 Mulga St,u,S,Williams,Hobsons Bay City Council,Western Metropolitan,3,577000.0,13.8,3018.0,3.0,2.0,1.0,205.0,-37.8684,144.815,5301.0,4.0,2016.0,Westona,-37.86516599999999,144.8135010000001,0.3829
152,Altona,51 Millers Rd,h,S,Barlow,Hobsons Bay City Council,Western Metropolitan,4,1030000.0,13.8,3018.0,4.0,1.0,0.0,797.0,-37.8663,144.8387,5301.0,2.0,2017.0,Seaholme,-37.86784299999999,144.840958,0.2622
153,Altona,2/119 Railway St N,u,S,Barlow,Hobsons Bay City Council,Western Metropolitan,3,605000.0,13.8,3018.0,3.0,1.0,2.0,181.0,-37.8659,144.822,5301.0,2.0,2017.0,Westona,-37.86516599999999,144.8135010000001,0.7505
154,Altona,24 McIntyre Dr,h,S,Barlow,Hobsons Bay City Council,Western Metropolitan,3,753000.0,13.8,3018.0,3.0,2.0,2.0,529.0,-37.8612,144.8247,5301.0,6.0,2016.0,Altona,-37.86724899999996,144.830604,0.8491
155,Altona,104 Maidstone St,h,SP,hockingstuart,Hobsons Bay City Council,Western Metropolitan,2,857000.0,13.8,3018.0,2.0,2.0,1.0,675.0,-37.8653,144.8129,5301.0,11.0,2016.0,Westona,-37.86516599999999,144.8135010000001,0.0548
156,Altona,49 Bent St,h,S,Barlow,Hobsons Bay City Council,Western Metropolitan,3,1500000.0,13.8,3018.0,3.0,1.0,1.0,929.0,-37.8651,144.832,5301.0,5.0,2016.0,Altona,-37.86724899999996,144.830604,0.2685
157,Altona,5/57 Blyth St,u,SP,Barlow,Hobsons Bay City Council,Western Metropolitan,3,730000.0,13.8,3018.0,3.0,2.0,1.0,70.0,-37.868,144.8285,5301.0,5.0,2016.0,Altona,-37.86724899999996,144.830604,0.2027
158,Altona,15 Kookaburra St,h,S,Sweeney,Hobsons Bay City Council,Western Metropolitan,3,900000.0,13.8,3018.0,3.0,1.0,4.0,697.0,-37.871,144.8075,5301.0,5.0,2016.0,Westona,-37.86516599999999,144.8135010000001,0.8357
159,Altona,219 Civic Pde,h,S,Greg,Hobsons Bay City Council,Western Metropolitan,3,740000.0,13.8,3018.0,3.0,1.0,2.0,604.0,-37.8631,144.8195,5301.0,8.0,2016.0,Westona,-37.86516599999999,144.8135010000001,0.5745
160,Altona,3 Curtin Ct,h,S,Sweeney,Hobsons Bay City Council,Western Metropolitan,4,931000.0,13.8,3018.0,4.0,2.0,3.0,532.0,-37.8637,144.8365,5301.0,8.0,2016.0,Seaholme,-37.86784299999999,144.840958,0.6045
161,Altona,2/60 David St,h,SP,Compton,Hobsons Bay City Council,Western Metropolitan,2,535600.0,13.8,3018.0,2.0,1.0,1.0,154.0,-37.8646,144.8272,5301.0,7.0,2016.0,Altona,-37.86724899999996,144.830604,0.4196
162,Altona North,45 Hearn St,h,S,FN,Hobsons Bay City Council,Western Metropolitan,5,1085000.0,11.1,3025.0,5.0,3.0,6.0,592.0,-37.8388,144.8567,5132.0,9.0,2016.0,Newport,-37.84271899999999,144.883604,2.4024
163,Altona North,4 Knapp St,h,S,Jas,Hobsons Bay City Council,Western Metropolitan,3,781000.0,11.1,3025.0,3.0,1.0,2.0,533.0,-37.8291,144.835,5132.0,9.0,2016.0,Tottenham,-37.79925499999996,144.86294800000007,4.128
164,Altona North,21 Hatherley Gr,h,SP,Jas,Hobsons Bay City Council,Western Metropolitan,3,750000.0,11.1,3025.0,3.0,1.0,3.0,554.0,-37.8449,144.85,5132.0,3.0,2017.0,Seaholme,-37.86784299999999,144.840958,2.6718
165,Altona North,3/66 Marion St,t,S,hockingstuart,Hobsons Bay City Council,Western Metropolitan,2,421000.0,11.1,3025.0,2.0,1.0,1.0,77.0,-37.8351,144.8529,5132.0,3.0,2017.0,Newport,-37.84271899999999,144.883604,2.8262
166,Altona North,153 Mills St,h,S,Sweeney,Hobsons Bay City Council,Western Metropolitan,3,1405000.0,11.1,3025.0,3.0,1.0,3.0,655.0,-37.8338,144.8562,5132.0,3.0,2017.0,Newport,-37.84271899999999,144.883604,2.6028
167,Altona North,33 Carthy St,h,S,FN,Hobsons Bay City Council,Western Metropolitan,3,683000.0,11.1,3025.0,3.0,1.0,2.0,534.0,-37.8284,144.8355,5132.0,6.0,2016.0,Tottenham,-37.79925499999996,144.86294800000007,4.0393
168,Altona North,16 Harris St,h,S,Sweeney,Hobsons Bay City Council,Western Metropolitan,3,623000.0,11.1,3025.0,3.0,1.0,3.0,540.0,-37.8267,144.8368,5132.0,6.0,2016.0,Tottenham,-37.79925499999996,144.86294800000007,3.8196
169,Altona North,1/95 Mills St,h,S,Williams,Hobsons Bay City Council,Western Metropolitan,3,588000.0,11.1,3025.0,3.0,1.0,1.0,328.0,-37.838,144.8555,5132.0,5.0,2016.0,Newport,-37.84271899999999,144.883604,2.5231
170,Altona North,5 Binns St,h,PI,Village,Hobsons Bay City Council,Western Metropolitan,3,710000.0,11.1,3025.0,3.0,1.0,3.0,540.0,-37.8294,144.8378,5132.0,11.0,2016.0,Tottenham,-37.79925499999996,144.86294800000007,4.0145
171,Altona North,25 Allan St,h,SP,Jas,Hobsons Bay City Council,Western Metropolitan,4,875000.0,11.1,3025.0,3.0,1.0,4.0,559.0,-37.8448,144.8529,5132.0,10.0,2016.0,Newport,-37.84271899999999,144.883604,2.706
172,Altona North,1/256 Mason St,t,S,Williams,Hobsons Bay City Council,Western Metropolitan,2,640000.0,11.1,3025.0,2.0,1.0,1.0,252.0,-37.8397,144.8602,5132.0,3.0,2017.0,Newport,-37.84271899999999,144.883604,2.0824
173,Altona North,21 Allan St,h,SP,Williams,Hobsons Bay City Council,Western Metropolitan,4,650000.0,11.1,3025.0,4.0,1.0,4.0,558.0,-37.8451,144.8529,5132.0,6.0,2016.0,Newport,-37.84271899999999,144.883604,2.7091
174,Altona North,2/36 May St,h,S,hockingstuart,Hobsons Bay City Council,Western Metropolitan,3,675000.0,11.1,3025.0,3.0,2.0,2.0,171.0,-37.8337,144.8554,5132.0,5.0,2016.0,Newport,-37.84271899999999,144.883604,2.6721
175,Altona North,11 Beevers St,h,S,Greg,Hobsons Bay City Council,Western Metropolitan,3,708000.0,11.1,3025.0,3.0,1.0,2.0,585.0,-37.8258,144.8523,5132.0,10.0,2016.0,Spotswood,-37.83065099999999,144.885942,3.0035
176,Altona North,10 Murphy St,h,SP,Gunn&Co,Hobsons Bay City Council,Western Metropolitan,4,965000.0,11.1,3025.0,4.0,1.0,4.0,851.0,-37.8345,144.8444,5132.0,10.0,2016.0,Newport,-37.84271899999999,144.883604,3.562
177,Altona North,16 Beevers St,h,S,Sweeney,Hobsons Bay City Council,Western Metropolitan,3,680000.0,11.1,3025.0,3.0,1.0,3.0,551.0,-37.8254,144.8514,5132.0,11.0,2016.0,Tottenham,-37.79925499999996,144.86294800000007,3.0791
178,Altona North,21 Neal Ct,h,SP,hockingstuart,Hobsons Bay City Council,Western Metropolitan,3,770000.0,11.1,3025.0,3.0,1.0,3.0,602.0,-37.8327,144.8451,5132.0,11.0,2016.0,Newport,-37.84271899999999,144.883604,3.5601
179,Altona North,31 Duosa Rd,h,S,Greg,Hobsons Bay City Council,Western Metropolitan,3,923000.0,11.1,3025.0,3.0,1.0,2.0,740.0,-37.8269,144.8455,5132.0,5.0,2016.0,Tottenham,-37.79925499999996,144.86294800000007,3.4349
180,Altona North,252 Millers Rd,h,SP,Raine&Horne,Hobsons Bay City Council,Western Metropolitan,4,693000.0,11.1,3025.0,4.0,2.0,4.0,315.0,-37.8391,144.8467,5132.0,5.0,2016.0,Seaholme,-37.86784299999999,144.840958,3.2356
181,Altona North,1/156 Chambers Rd,h,SP,Hunter,Hobsons Bay City Council,Western Metropolitan,3,620000.0,11.1,3025.0,5.0,2.0,2.0,276.0,-37.8262,144.8443,5132.0,8.0,2016.0,Tottenham,-37.79925499999996,144.86294800000007,3.4147
182,Altona North,2 Gadsden St,h,S,Jas,Hobsons Bay City Council,Western Metropolitan,3,728500.0,11.1,3025.0,3.0,1.0,1.0,531.0,-37.8277,144.8385,5132.0,8.0,2016.0,Tottenham,-37.79925499999996,144.86294800000007,3.8232
183,Altona North,24 Hansen St,h,S,hockingstuart,Hobsons Bay City Council,Western Metropolitan,3,931000.0,11.1,3025.0,3.0,2.0,1.0,590.0,-37.8382,144.8649,5132.0,8.0,2016.0,Newport,-37.84271899999999,144.883604,1.7176
184,Altona North,4 Prismall St,h,S,Sweeney,Hobsons Bay City Council,Western Metropolitan,3,988000.0,11.1,3025.0,3.0,1.0,4.0,715.0,-37.8423,144.8632,5132.0,8.0,2016.0,Newport,-37.84271899999999,144.883604,1.7923
185,Altona North,122 McIntosh Rd,h,S,Village,Hobsons Bay City Council,Western Metropolitan,3,590000.0,11.1,3025.0,3.0,1.0,2.0,561.0,-37.8444,144.8491,5132.0,4.0,2016.0,Seaholme,-37.86784299999999,144.840958,2.703
186,Altona North,35 May St,h,S,RT,Hobsons Bay City Council,Western Metropolitan,2,610000.0,11.1,3025.0,2.0,1.0,2.0,691.0,-37.834,144.8553,5132.0,9.0,2016.0,Newport,-37.84271899999999,144.883604,2.6679
187,Altona North,6 Hill St,h,S,hockingstuart,Hobsons Bay City Council,Western Metropolitan,3,815000.0,11.1,3025.0,3.0,2.0,3.0,555.0,-37.8318,144.8388,5132.0,2.0,2017.0,Altona,-37.86724899999996,144.830604,4.0069
188,Altona North,84 May St,h,S,Greg,Hobsons Bay City Council,Western Metropolitan,4,970000.0,11.1,3025.0,4.0,1.0,2.0,708.0,-37.833,144.8494,5132.0,2.0,2017.0,Newport,-37.84271899999999,144.883604,3.1922
189,Altona North,155 Chambers Rd,h,S,Hunter,Hobsons Bay City Council,Western Metropolitan,4,760000.0,11.1,3025.0,4.0,1.0,3.0,668.0,-37.8262,144.8439,5132.0,6.0,2016.0,Tottenham,-37.79925499999996,144.86294800000007,3.4317
190,Altona North,268d Mason St,t,S,RT,Hobsons Bay City Council,Western Metropolitan,4,847500.0,11.1,3025.0,4.0,3.0,1.0,252.0,-37.8393,144.8568,5132.0,6.0,2016.0,Newport,-37.84271899999999,144.883604,2.3842
191,Altona North,5 Cresser St,h,SP,RT,Hobsons Bay City Council,Western Metropolitan,4,1200000.0,11.1,3025.0,4.0,1.0,4.0,633.0,-37.8375,144.8541,5132.0,11.0,2016.0,Newport,-37.84271899999999,144.883604,2.655
192,Altona North,107 McIntosh Rd,h,SP,Hunter,Hobsons Bay City Council,Western Metropolitan,3,700000.0,11.1,3025.0,3.0,1.0,1.0,557.0,-37.8441,144.8505,5132.0,11.0,2016.0,Seaholme,-37.86784299999999,144.840958,2.7698
193,Altona North,10 Knapp St,h,PI,Hunter,Hobsons Bay City Council,Western Metropolitan,3,625000.0,11.1,3025.0,3.0,1.0,1.0,536.0,-37.8285,144.8351,5132.0,5.0,2016.0,Tottenham,-37.79925499999996,144.86294800000007,4.0693
194,Altona North,4/221 Blackshaws Rd,u,S,Jas,Hobsons Bay City Council,Western Metropolitan,2,292000.0,11.1,3025.0,2.0,1.0,1.0,153.0,-37.8332,144.8649,5132.0,8.0,2016.0,Spotswood,-37.83065099999999,144.885942,1.8696
195,Armadale,1/42 Adelaide St,u,VB,Noel,Stonnington City Council,Southern Metropolitan,2,550000.0,6.3,3143.0,2.0,1.0,0.0,861.0,-37.8539,145.0284,4836.0,12.0,2016.0,Armadale,-37.856434999999976,145.01937400000008,0.8411
196,Armadale,4/769 High St,t,S,Jellis,Stonnington City Council,Southern Metropolitan,3,1205000.0,6.3,3143.0,3.0,2.0,2.0,101.0,-37.854,145.0135,4836.0,12.0,2016.0,Toorak,-37.85084699999999,145.01379300000008,0.3515
197,Armadale,7 Llaneast St,h,S,Jellis,Stonnington City Council,Southern Metropolitan,3,1939000.0,6.3,3143.0,3.0,2.0,2.0,296.0,-37.8614,145.0274,4836.0,12.0,2016.0,Malvern,-37.86624999999998,145.02929400000005,0.5643
198,Armadale,28 Cambridge St,h,S,Hodges,Stonnington City Council,Southern Metropolitan,3,1870000.0,6.3,3143.0,3.0,1.0,1.0,217.0,-37.8592,145.0182,4836.0,3.0,2017.0,Armadale,-37.856434999999976,145.01937400000008,0.3243
199,Armadale,12 Willis St,h,S,Marshall,Stonnington City Council,Southern Metropolitan,3,2050000.0,6.3,3143.0,3.0,2.0,1.0,205.0,-37.8574,145.0281,4836.0,3.0,2017.0,Armadale,-37.856434999999976,145.01937400000008,0.7736
200,Armadale,526 Orrong Rd,h,VB,Jellis,Stonnington City Council,Southern Metropolitan,4,3000000.0,6.3,3143.0,4.0,2.0,2.0,1581.0,-37.858,145.0111,4836.0,6.0,2016.0,Armadale,-37.856434999999976,145.01937400000008,0.747
201,Armadale,553 Dandenong Rd,h,PI,Jellis,Stonnington City Council,Southern Metropolitan,5,1525000.0,6.3,3143.0,8.0,2.0,2.0,693.0,-37.8638,145.0229,4836.0,5.0,2016.0,Malvern,-37.86624999999998,145.02929400000005,0.6239
202,Armadale,9/19 Mercer Rd,u,PI,Marshall,Stonnington City Council,Southern Metropolitan,3,735000.0,6.3,3143.0,3.0,2.0,1.0,2113.0,-37.8543,145.0262,4836.0,5.0,2016.0,Armadale,-37.856434999999976,145.01937400000008,0.6446
203,Armadale,538a Orrong Rd,t,S,RT,Stonnington City Council,Southern Metropolitan,3,1586000.0,6.3,3143.0,2.0,2.0,2.0,246.0,-37.8566,145.0116,4836.0,5.0,2016.0,Toorak,-37.85084699999999,145.01379300000008,0.6681
204,Armadale,10 William St,h,SP,Jellis,Stonnington City Council,Southern Metropolitan,1,1435000.0,6.3,3143.0,2.0,2.0,1.0,144.0,-37.8564,145.0228,4836.0,10.0,2016.0,Armadale,-37.856434999999976,145.01937400000008,0.3008
205,Armadale,40 New St,h,S,Marshall,Stonnington City Council,Southern Metropolitan,2,1210000.0,6.3,3143.0,2.0,1.0,0.0,249.0,-37.8543,145.016,4836.0,11.0,2016.0,Armadale,-37.856434999999976,145.01937400000008,0.3796
206,Armadale,35 Northcote Rd,h,S,Marshall,Stonnington City Council,Southern Metropolitan,4,2801000.0,6.3,3143.0,4.0,2.0,2.0,624.0,-37.8536,145.0173,4836.0,11.0,2016.0,Armadale,-37.856434999999976,145.01937400000008,0.364
207,Armadale,7/53 Wattletree Rd,u,S,Jellis,Stonnington City Council,Southern Metropolitan,1,390000.0,6.3,3143.0,1.0,1.0,0.0,881.0,-37.8614,145.0222,4836.0,5.0,2016.0,Armadale,-37.856434999999976,145.01937400000008,0.6053
208,Armadale,791 High St,h,PI,RT,Stonnington City Council,Southern Metropolitan,3,1800000.0,6.3,3143.0,3.0,2.0,2.0,405.0,-37.8545,145.0145,4836.0,10.0,2016.0,Toorak,-37.85084699999999,145.01379300000008,0.4109
